"Year","Month","Day_of_Week","Hour","Division","Location","Brand","Type","Speed","Colour","Cost","Status","Total_theft"
2023,4,7,4,53,5,2,4,21,5,500,1,28
2023,3,2,7,51,1,2,4,29,7,1300,1,10
2023,4,3,18,51,5,2,5,24,1,400,1,26
2023,4,5,9,51,1,1,1,12,1,1500,1,23
2023,4,6,15,51,3,2,5,18,7,1200,1,24
2023,4,5,12,52,3,2,5,1,7,1000,1,23
2023,4,4,21,52,2,2,1,1,5,380,1,16
2023,4,6,15,33,2,2,4,24,5,425,1,24
2023,3,1,12,53,2,2,5,15,1,489,1,13
2023,4,7,13,55,1,1,5,8,7,600,1,28
2023,4,7,20,32,1,2,5,5,7,250,1,28
2023,4,5,18,51,1,2,5,7,8,649,1,23
2023,4,5,18,51,1,1,1,8,2,1149,1,23
2023,4,2,16,43,4,2,5,25,1,600,1,22
2023,4,7,18,51,3,2,2,1,1,299.42,1,28
2022,9,3,9,32,1,1,4,18,1,700,1,33
2022,9,3,9,32,1,1,5,18,7,700,1,33
2023,4,1,10,51,4,2,2,30,1,1268,1,18
2023,4,3,15,51,2,2,5,3,1,1000,1,26
2023,4,1,17,52,2,2,1,24,1,1200,1,18
2023,4,4,21,52,2,2,4,12,1,200,1,16
2023,4,3,1,53,1,1,5,8,1,1200,1,26
2023,4,2,21,51,2,1,5,15,7,200,1,22
2023,4,3,14,51,2,2,5,3,7,3000,1,26
2023,4,7,11,52,2,2,2,3,5,3500,1,28
2023,4,2,21,11,3,2,1,16,7,840,1,22
2023,4,2,9,12,3,2,1,1,8,298,1,22
2023,4,3,22,52,2,2,2,18,7,1000,1,26
2023,4,4,9,53,4,2,4,24,5,500,1,16
2023,4,3,2,14,2,2,5,7,1,700,1,26
2023,4,7,22,22,2,2,1,1,2,1100,1,28
2023,4,5,17,55,2,2,1,1,7,1500,1,23
2023,4,5,17,23,3,2,4,15,2,300,1,23
2023,4,5,8,51,2,2,5,21,2,700,1,23
2023,4,3,8,51,2,1,4,21,6,470,1,26
2023,4,6,23,51,1,2,4,7,8,799,1,24
2023,4,3,13,53,1,2,1,21,2,499,1,26
2023,4,4,15,14,2,1,5,18,1,2000,1,16
2023,4,7,11,53,2,2,5,18,7,1000,1,28
2023,4,2,14,51,3,2,4,30,7,189,1,22
2023,3,4,12,52,1,2,2,3,7,3000,1,18
2023,4,7,23,52,4,1,2,40,1,4000,1,28
2023,4,2,10,32,3,2,2,1,1,2000,1,22
2023,4,1,22,42,3,1,4,10,1,900,1,18
2023,4,6,23,51,1,2,4,7,7,850,1,24
2023,4,2,14,53,1,2,2,1,1,2400,1,22
2023,4,3,19,52,2,2,2,1,1,3550,1,26
2023,4,3,11,51,1,1,4,18,1,316.39,1,26
2023,4,3,9,53,2,2,2,30,7,1155,1,26
2023,4,7,11,53,1,2,5,7,7,1100,1,28
2023,4,3,19,52,3,2,5,18,1,400,1,26
2023,4,4,13,53,1,1,5,8,3,500,1,16
2023,4,1,18,22,1,2,5,24,1,675,1,18
2023,4,4,8,22,5,2,1,7,2,800,1,16
2023,4,3,20,51,2,2,2,5,4,1200,1,26
2023,4,7,11,51,3,2,2,1,7,2629,1,28
2023,4,1,20,52,3,2,5,21,7,200,1,18
2023,4,4,11,55,2,2,5,4,4,500,1,16
2023,4,4,10,51,1,2,1,5,2,500,1,16
2023,4,5,3,12,5,1,5,11,7,10000,1,23
2023,4,6,10,53,5,1,4,14,1,600,1,24
2023,4,6,10,32,2,2,4,21,8,500,1,24
2023,4,5,20,13,1,2,4,21,1,600,1,23
2023,4,2,20,52,2,2,2,5,7,3000,1,22
2023,4,6,9,14,1,2,5,7,7,200,1,24
2023,4,7,12,52,2,2,2,7,1,2800,1,28
2023,4,7,17,11,3,2,5,18,1,218,1,28
2023,4,4,23,14,2,2,5,3,1,1200,1,16
2023,4,7,4,11,1,2,4,12,7,1200,1,28
2023,5,1,12,52,2,2,1,1,1,270,1,33
2023,4,3,9,14,1,1,1,9,7,2200,2,26
2023,5,2,17,11,2,2,2,5,7,2258,1,47
2023,5,1,22,11,1,2,2,1,1,2000,1,33
2023,5,1,21,52,4,1,4,16,1,1000,1,33
2023,4,1,17,22,2,2,3,12,1,900,1,18
2023,5,1,12,14,2,2,4,32,2,2461,1,33
2023,5,3,16,52,1,2,5,20,7,1169,1,44
2023,4,5,18,53,2,2,4,4,5,400,1,23
2023,4,2,11,14,3,2,5,16,1,1835,1,22
2023,5,2,13,43,3,2,2,6,1,3000,1,47
2023,4,2,11,14,3,2,5,27,7,1110,1,22
2023,5,3,12,52,2,1,1,1,6,500,1,44
2023,4,2,12,32,1,2,3,1,1,500,1,22
2022,10,6,1,33,1,2,4,12,4,4900,1,53
2023,4,3,19,53,2,1,1,18,2,1300,1,26
2023,4,7,11,14,1,2,5,10,5,1000,1,28
2023,5,3,20,11,5,2,4,11,1,2500,1,44
2023,5,3,20,11,5,1,4,24,5,1000,1,44
2023,5,6,14,31,3,2,2,60,1,2400,1,41
2023,5,6,12,52,2,2,5,21,7,400,1,41
2023,5,5,18,52,2,2,5,30,1,1200,1,34
2023,5,6,16,55,5,2,2,40,7,2000,1,41
2023,5,7,13,11,1,2,4,21,7,600,1,28
2023,4,3,21,11,5,1,1,8,1,2300,2,26
2023,5,2,19,13,3,1,1,16,7,800,1,47
2023,5,6,16,33,3,2,4,21,1,800,1,41
2023,5,5,18,33,3,2,4,18,5,174.98,1,34
2023,4,6,11,52,1,2,2,9,1,6722.36,1,24
2023,5,4,16,11,1,2,5,1,1,500,1,31
2023,4,4,22,13,1,2,2,16,7,2000,1,16
2023,5,5,8,53,1,2,2,7,1,1130,1,34
2023,5,1,7,52,1,2,2,1,1,383,1,33
2023,5,1,13,53,4,2,4,10,4,1050.45,1,33
2023,5,1,15,14,2,2,4,27,5,1500,1,33
2023,5,7,7,14,2,2,1,18,5,200,1,28
2023,5,1,22,14,1,1,5,9,4,500,1,33
2023,5,2,8,52,2,1,4,21,7,180,1,47
2023,5,2,8,52,2,1,4,21,7,180,1,47
2023,5,3,10,51,3,2,1,11,2,1500,1,44
2023,5,1,23,55,2,2,4,18,1,200,1,33
2023,5,3,9,52,2,2,4,21,5,900,1,44
2023,5,1,20,14,1,2,1,27,1,3000,1,33
2023,5,3,8,22,2,2,4,1,1,1000,1,44
2023,5,4,15,51,2,1,5,21,1,1600,1,31
2023,5,3,17,13,1,2,4,18,1,3500,1,44
2023,5,4,16,51,1,2,1,20,1,600,1,31
2023,5,4,17,32,3,2,5,30,8,350,1,31
2023,5,3,21,32,2,2,4,21,5,168,1,44
2023,4,7,18,52,2,1,5,20,7,900,1,28
2023,5,5,17,52,4,2,5,30,7,900,1,34
2023,5,5,15,11,3,1,5,7,4,1400,1,34
2023,5,4,18,51,2,2,5,21,6,1003,1,31
2023,5,5,22,52,1,2,5,6,2,900,1,34
2023,5,6,14,52,2,2,5,30,4,56,1,41
2023,5,6,4,23,2,2,1,1,1,200,1,41
2023,5,6,19,14,1,1,1,27,8,1025,1,41
2023,5,4,20,53,5,2,5,3,1,750,1,31
2023,5,6,21,14,5,1,5,22,8,800,1,41
2023,5,6,9,14,1,2,4,10,1,900,1,41
2023,5,7,17,51,2,2,4,18,4,372.74,1,28
2023,5,1,4,55,5,1,4,99,2,600,1,33
2023,2,3,12,33,1,2,2,7,2,900,1,18
2023,3,3,10,14,2,2,4,12,5,2200,1,14
2023,5,2,13,52,2,2,1,21,2,650,1,47
2023,5,1,10,11,3,2,4,21,8,228,1,33
2023,5,3,21,14,3,2,4,1,1,550,1,44
2023,2,3,12,33,1,2,5,21,6,1000,1,18
2023,5,1,5,43,3,2,2,1,1,650,1,33
2023,5,2,17,52,1,2,1,30,2,789.87,1,47
2023,5,5,10,52,1,2,1,12,2,500,1,34
2023,5,2,12,11,1,2,2,10,8,300,1,47
2023,5,2,20,42,3,2,2,32,7,2400,1,47
2023,5,5,10,52,1,2,5,20,7,1500,1,34
2023,5,2,19,52,2,2,5,18,1,1000,1,47
2023,5,1,14,31,2,2,2,10,5,3400,1,33
2023,5,2,13,51,3,2,5,1,4,500,1,47
2023,5,6,20,14,1,2,4,15,7,500,1,41
2023,5,3,20,51,3,2,5,32,1,799.99,1,44
2023,5,2,23,14,5,2,2,28,7,800,1,47
2023,5,1,12,13,5,2,5,10,8,500,1,33
2023,5,1,12,13,5,1,5,21,1,860,1,33
2023,5,7,11,52,3,2,4,15,6,500,1,28
2023,5,4,13,32,4,2,4,21,4,1000,1,31
2023,5,2,9,11,3,2,4,31,8,217,1,47
2023,5,3,10,52,2,2,1,24,1,3000,1,44
2023,5,4,18,52,2,2,2,7,6,2000,1,31
2023,5,1,12,55,1,1,1,24,1,1700,1,33
2023,5,4,10,32,3,2,5,1,1,1100,1,31
2023,5,5,6,52,4,2,1,1,7,519,1,34
2023,5,3,22,53,1,1,4,16,7,900,2,44
2023,5,4,23,52,4,2,5,1,4,500,1,31
2023,5,4,23,55,2,2,1,1,1,500,1,31
2023,5,6,10,14,2,2,5,1,1,1000,1,41
2023,5,6,14,14,2,2,5,1,1,1000,1,41
2023,5,6,21,32,1,2,5,11,1,1700,1,41
2023,5,6,4,53,1,1,5,11,1,7000,1,41
2023,5,4,5,41,1,2,4,10,1,200,1,31
2023,5,5,10,52,4,1,5,7,7,520,1,34
2023,5,5,18,14,2,2,2,1,1,3700,1,34
2023,5,7,12,52,1,2,5,20,2,1638.5,1,28
2023,5,7,14,52,2,2,5,40,7,190,1,28
2023,5,5,15,14,5,1,5,18,7,3000,1,34
2023,5,7,15,23,2,2,1,1,1,400,1,28
2023,5,7,15,23,2,2,1,1,8,400,1,28
2023,5,6,2,53,1,1,4,15,7,2000,1,41
2023,5,6,19,52,2,2,2,3,1,1500,1,41
2023,5,5,15,14,5,1,4,12,1,8000,1,34
2023,5,7,9,52,2,2,2,6,7,1100,1,28
2023,5,2,8,51,1,2,2,20,1,1799.99,1,47
2023,5,7,19,11,3,2,4,24,8,800,1,28
2023,5,6,13,51,2,1,4,18,1,200,1,41
2023,5,7,20,52,2,2,5,7,7,595.5,1,28
2023,5,1,15,31,5,2,4,7,5,2500,1,33
2023,5,7,22,14,1,1,5,11,4,2500,1,28
2023,5,6,21,52,3,2,2,24,2,3200,1,41
2023,5,2,8,53,4,2,4,24,4,1000,1,47
2023,5,4,9,11,4,1,5,16,2,900,1,31
2023,5,7,14,53,1,2,5,10,1,1800,1,28
2023,5,4,22,53,1,2,2,5,1,2000,1,31
2023,5,2,14,52,2,2,1,1,1,1200,1,47
2023,5,7,14,53,1,2,4,10,1,1000,1,28
2023,5,2,18,14,3,2,5,30,1,1000,1,47
2023,5,6,20,51,1,2,2,30,1,1000,1,41
2023,4,2,9,53,5,1,2,1,1,2100,1,22
2023,5,5,1,11,1,1,5,18,2,3000,1,34
2023,5,7,13,52,2,1,4,3,7,1100,1,28
2023,5,2,19,53,3,2,4,16,1,500,1,47
2023,2,4,10,53,2,2,4,12,8,1200,1,9
2023,5,3,17,51,2,2,2,7,7,2000,1,44
2023,5,2,20,55,5,2,1,24,7,750,1,47
2023,5,3,17,12,5,2,5,25,1,400,1,44
2023,5,2,15,53,2,2,2,7,1,1050,1,47
2023,5,2,19,14,1,1,5,12,7,500,1,47
2023,5,3,11,42,2,2,2,13,1,500,1,44
2023,5,4,21,51,2,2,2,1,1,1100,1,31
2023,5,4,9,33,4,2,4,21,1,850,1,31
2023,5,4,9,52,2,2,2,7,1,2000,1,31
2023,5,4,13,52,3,2,1,30,7,1500,1,31
2023,5,2,14,14,3,2,5,25,8,2600,1,47
2023,5,4,8,52,1,2,5,12,7,2000,1,31
2023,5,4,17,14,3,2,1,11,8,5800,1,31
2023,5,5,20,52,2,2,5,3,1,1200,1,34
2023,5,4,7,52,2,2,2,1,1,520,1,31
2023,5,4,19,52,4,1,1,24,7,980,1,31
2023,5,3,18,52,1,1,4,18,2,400,1,44
2023,5,4,2,14,1,1,1,12,8,1186.5,1,31
2023,5,3,12,51,2,2,1,24,2,1400,1,44
2023,5,6,14,52,2,2,2,24,1,1900,1,41
2023,5,6,4,11,2,2,5,25,1,420,1,41
2023,5,6,19,11,5,2,5,16,2,2000,1,41
2023,5,6,15,51,1,2,4,12,2,3300,1,41
2023,5,7,19,41,2,2,2,35,1,1800,1,28
2023,5,7,18,51,2,2,2,1,1,2500,1,28
2023,5,7,19,41,2,2,2,35,1,1800,1,28
2023,5,1,14,14,1,1,5,10,2,900,1,33
2023,5,7,8,55,1,2,5,27,8,860,1,28
2023,5,1,8,43,5,2,5,3,1,2000,1,33
2023,5,1,12,55,1,1,4,27,1,600,1,33
2023,5,5,12,14,2,2,2,1,7,4000,1,34
2023,5,1,17,51,2,2,5,20,1,700,1,33
2023,5,2,22,22,2,2,4,12,2,150,1,47
2023,5,1,11,14,2,2,2,7,1,2400,1,33
2023,5,7,8,51,5,1,5,21,8,770,1,28
2023,5,7,20,53,5,2,5,25,1,3500,1,28
2023,5,7,23,52,3,2,5,20,8,1200,1,28
2023,5,1,7,52,2,1,2,1,1,4999,1,33
2023,5,7,9,52,1,2,4,8,1,1000,1,28
2023,5,2,21,51,3,1,5,30,8,789,1,47
2023,5,2,8,55,2,2,2,1,1,1400,1,47
2023,5,2,5,55,5,1,5,20,7,2000,1,47
2023,5,1,6,22,1,2,4,8,7,3000,1,33
2023,5,2,18,14,1,2,5,5,8,700,1,47
2023,5,2,19,43,4,2,5,16,1,1000,1,47
2023,5,6,13,14,2,1,5,8,2,1276.31,1,41
2023,5,3,3,22,1,2,4,5,2,600,1,44
2023,5,2,23,33,2,1,4,7,2,1000,1,47
2023,5,6,19,22,2,2,4,1,5,600,1,41
2023,5,3,3,22,1,2,4,8,1,1800,1,44
2023,5,7,18,33,1,1,5,5,7,1300,1,28
2023,5,2,7,55,5,2,5,8,7,500,1,47
2023,5,7,18,14,2,2,5,18,1,600,1,28
2023,5,3,14,55,2,2,1,3,1,1200,1,44
2023,5,2,12,53,4,1,4,24,1,900,1,47
2023,5,1,1,53,1,1,5,6,7,830,1,33
2023,5,3,23,51,5,2,1,15,1,900,1,44
2023,6,4,12,52,3,1,5,10,1,1310.8,1,51
2023,5,2,9,53,1,1,5,27,7,1700,1,47
2023,5,3,23,51,5,2,1,15,1,900,1,44
2023,6,5,8,13,4,2,2,25,1,800,1,48
2023,6,6,2,53,1,2,1,24,7,500,1,47
2023,6,5,17,53,1,2,4,7,1,800,1,48
2023,6,6,2,53,1,2,1,8,1,500,1,47
2023,6,5,20,42,2,2,5,40,7,600,1,48
2023,6,5,20,53,2,2,5,7,7,588.49,1,48
2023,6,7,17,52,5,2,5,20,4,500,1,60
2023,6,5,20,53,2,2,5,21,7,932.23,1,48
2023,5,3,6,51,1,2,4,3,7,499,1,44
2023,6,6,17,41,3,1,1,1,4,300,1,47
2023,6,6,11,22,3,1,5,14,7,2000,1,47
2023,6,1,23,14,2,2,4,10,1,800,1,40
2023,6,7,21,53,2,2,2,1,1,3000,1,60
2023,6,1,22,52,2,2,4,21,1,130,1,40
2023,6,6,3,32,1,2,4,21,2,599.99,1,47
2023,6,4,21,55,2,2,2,15,7,700,1,51
2023,5,3,15,43,2,2,4,24,8,700,1,44
2023,6,7,1,51,2,2,2,60,1,4000,1,60
2023,6,2,19,14,2,2,4,21,2,250,1,38
2023,6,1,16,42,2,2,2,30,7,2000,1,40
2023,5,3,19,53,5,2,5,3,1,1422.67,1,44
2023,6,6,13,14,2,2,5,8,8,2000,1,47
2023,6,5,10,14,5,2,5,3,4,1016.99,1,48
2023,5,2,19,55,2,2,4,21,8,800,1,47
2023,6,3,20,52,3,1,5,11,1,2032,1,56
2023,5,1,17,32,1,1,4,18,2,780,1,33
2023,5,1,17,32,1,2,1,1,1,400,1,33
2022,9,4,16,53,1,2,1,50,8,1750,1,65
2023,6,3,18,52,4,2,4,6,1,700,1,56
2023,6,4,13,55,3,2,5,1,7,1050,1,51
2023,6,3,9,53,3,2,5,3,8,800,1,56
2023,6,1,10,43,2,1,4,21,4,500,1,40
2023,6,3,18,42,1,2,5,18,4,150,1,56
2023,6,4,17,14,2,2,2,24,1,1300,1,51
2023,6,3,6,55,1,1,4,12,8,200,1,56
2023,6,4,21,51,2,2,5,25,1,900,1,51
2023,6,5,21,11,3,2,2,1,1,2500,1,48
2023,6,4,18,41,1,2,2,40,7,2700,1,51
2023,6,5,15,52,2,2,2,1,1,1500,1,48
2023,6,5,19,11,3,2,5,25,1,800,1,48
2023,6,1,14,14,2,2,2,3,1,1200,1,40
2023,6,5,17,33,1,1,5,18,5,250,1,48
2023,5,6,23,52,2,2,2,32,8,2000,2,41
2023,6,5,16,32,1,2,4,18,4,700,1,48
2023,6,6,11,14,1,1,5,27,1,800,1,47
2023,6,6,3,22,3,2,2,2,2,900,1,47
2023,6,2,13,14,1,1,4,14,1,800,2,38
2023,6,4,20,52,1,1,1,21,1,800,1,51
2023,6,6,20,52,5,1,4,12,2,900,1,47
2023,6,6,7,11,1,1,4,21,7,480,1,47
2023,6,7,3,51,3,2,5,10,8,1300,1,60
2023,6,3,7,14,1,2,2,3,7,3400,1,56
2023,6,4,18,23,3,2,1,10,7,278,1,51
2023,5,3,10,53,2,2,2,24,1,488,2,44
2023,6,4,14,23,3,2,2,1,5,5000,1,51
2023,6,1,12,51,3,2,5,1,7,80,1,40
2023,6,7,12,22,2,2,4,21,1,260,1,60
2023,6,5,12,53,1,1,5,10,7,1200,1,48
2023,6,1,16,51,3,2,5,1,1,868,1,40
2023,6,6,21,52,1,2,3,7,2,587.6,1,47
2023,6,5,12,53,1,1,5,10,1,1200,1,48
2023,6,4,22,14,1,2,5,3,1,700,1,51
2023,6,2,22,53,1,2,5,21,1,800,1,38
2023,6,4,22,14,1,2,1,3,7,700,1,51
2023,6,2,20,22,1,2,2,30,7,600,1,38
2023,5,6,20,22,5,2,1,30,8,1100,1,41
2023,6,2,7,53,1,2,4,21,1,500,1,38
2023,6,2,8,43,3,2,5,1,8,1269.99,1,38
2023,4,1,21,55,2,2,2,1,3,4600,1,18
2023,6,2,17,53,2,1,5,21,1,800,1,38
2023,6,1,20,51,3,2,2,30,2,1000,1,40
2023,6,3,18,51,5,2,5,15,1,845,1,56
2023,6,3,15,12,4,2,5,25,1,425,1,56
2023,6,2,10,52,2,2,5,3,1,1500,1,38
2023,5,5,9,12,3,2,1,1,8,348,1,34
2023,6,2,12,51,2,2,5,24,5,960,1,38
2023,5,3,20,42,1,2,2,1,7,220,1,44
2023,6,3,22,55,5,2,5,3,1,800,1,56
2023,6,3,21,14,2,2,2,24,1,3000,1,56
2023,6,3,22,55,5,2,5,3,6,500,1,56
2023,6,6,23,14,3,2,5,30,1,1200,1,47
2023,6,6,6,51,1,2,2,1,1,1000,1,47
2023,6,4,9,55,3,2,1,21,1,300,1,51
2023,6,4,10,43,3,2,4,7,1,200,1,51
2023,6,2,15,11,2,2,5,40,7,1100,1,38
2023,6,7,21,14,2,2,2,7,1,1200,1,60
2023,6,5,19,51,2,2,2,6,1,3000,1,48
2023,6,4,18,42,3,2,2,30,7,1888,1,51
2023,2,3,8,52,1,2,4,21,5,1600,1,18
2023,6,6,4,14,1,2,4,24,2,1000,1,47
2023,6,6,9,51,2,2,2,25,1,3200,1,47
2023,6,6,16,33,3,2,5,9,7,375,1,47
2023,6,5,12,53,3,2,2,1,5,1600,1,48
2023,6,7,14,11,3,2,4,21,1,280,1,60
2023,6,6,14,14,1,1,5,16,4,2200,1,47
2023,6,7,15,32,5,2,1,10,4,1000,1,60
2023,6,7,1,51,1,2,5,18,2,1200,1,60
2023,6,1,22,53,3,2,2,6,7,2600,1,40
2023,6,7,1,51,1,2,5,22,1,2600,1,60
2023,6,7,15,52,2,2,5,6,5,350,1,60
2023,6,7,23,14,2,2,2,32,2,1715,1,60
2023,6,3,20,51,1,2,3,1,1,1300,1,56
2023,6,2,7,43,1,2,5,20,8,200,1,38
2023,6,7,13,31,1,2,4,1,7,150,1,60
2023,6,7,13,31,1,2,4,1,1,150,1,60
2023,6,2,13,31,3,2,1,21,1,1500,1,38
2023,6,7,21,33,5,2,4,10,8,250,1,60
2023,6,1,16,32,1,2,2,30,1,1300,1,40
2023,6,2,3,51,2,2,5,20,6,1200,1,38
2023,6,6,17,32,3,2,2,10,8,900,1,47
2023,6,2,18,51,3,2,5,28,7,700,1,38
2023,6,2,16,14,3,1,4,40,4,700,1,38
2023,6,2,18,51,2,2,5,3,6,150,1,38
2023,6,1,15,41,1,2,4,12,4,700,1,40
2023,6,2,17,52,2,2,2,1,1,1500,1,38
2023,6,2,15,52,5,2,2,50,1,1500,1,38
2023,6,1,15,41,1,2,4,12,1,300,1,40
2023,6,7,16,53,2,1,4,24,1,350,1,60
2023,6,4,17,11,5,2,1,21,2,500,1,51
2023,5,6,10,52,1,2,1,24,1,2400,1,41
2023,6,7,13,53,1,2,5,10,1,1149,1,60
2023,6,7,1,13,2,2,5,25,7,1299.99,1,60
2023,6,2,14,53,5,2,4,21,1,900,1,38
2023,6,6,16,53,5,2,1,21,8,1050,1,47
2023,6,7,12,13,1,1,5,21,1,800,1,60
2023,6,5,17,23,2,2,4,9,2,298,1,48
2023,6,5,17,51,2,2,2,35,1,2000,1,48
2023,6,2,14,53,5,2,4,21,1,900,1,38
2023,5,6,10,52,1,2,1,24,1,1200,1,41
2023,6,5,16,55,1,2,4,9,6,1200,1,48
2023,6,4,7,43,3,1,5,18,3,500,1,51
2022,7,7,21,51,3,2,2,3,1,15000,1,90
2023,6,4,17,11,5,2,1,21,2,500,1,51
2023,6,7,12,13,1,1,5,14,1,800,1,60
2023,6,3,19,52,5,2,2,40,1,2500,1,56
2023,6,3,21,51,1,2,1,21,1,750,1,56
2023,6,4,7,12,1,2,4,1,7,250,1,51
2023,6,4,7,12,1,2,4,1,1,200,1,51
2023,6,2,18,52,3,2,5,30,7,1200,1,38
2023,6,3,14,22,3,2,4,21,7,700,1,56
2023,6,3,22,14,1,2,1,21,1,1500,1,56
2023,6,1,2,11,1,1,5,21,1,1500,2,40
2023,6,3,20,52,3,2,3,30,1,1900,1,56
2023,6,4,10,32,1,2,2,25,8,2499,1,51
2023,6,5,10,11,1,2,5,6,1,1038,1,48
2023,6,7,20,52,2,1,1,1,2,1500,1,60
2023,6,6,17,53,1,1,1,21,1,1000,1,47
2023,6,4,20,13,1,2,4,7,4,343.98,1,51
2023,6,4,1,52,1,2,5,12,2,700,1,51
2023,6,5,20,51,5,2,2,25,1,1400,1,48
2023,6,3,9,12,2,2,2,1,7,3400,1,56
2023,6,3,21,53,3,2,5,25,7,700,1,56
2023,6,5,7,51,1,1,5,22,1,1200,1,48
2023,6,5,17,41,2,1,4,16,2,700,1,48
2023,6,5,18,14,3,2,5,3,8,1200,1,48
2023,6,5,1,32,1,2,5,27,5,250,1,48
2023,6,5,19,51,5,2,5,20,8,3000,1,48
2023,6,4,20,52,2,2,5,19,1,799,1,51
2023,6,5,23,14,5,2,5,8,1,1500,1,48
2023,6,6,2,51,1,2,2,50,1,1200,1,47
2023,6,6,17,22,2,2,5,70,1,2800,1,47
2023,6,6,5,51,2,2,2,1,1,14000,1,47
2023,6,5,17,52,2,1,5,5,8,3500,1,48
2023,6,6,21,55,2,1,1,9,2,10000,1,47
2023,6,5,13,43,3,2,1,9,7,1599,1,48
2023,6,6,10,32,1,2,4,27,1,460,2,47
2023,6,7,15,51,5,1,1,24,7,1000,1,60
2023,6,7,20,14,3,2,5,9,1,563.87,1,60
2023,6,7,3,51,3,2,5,30,4,400,1,60
2023,6,1,21,52,2,2,2,32,8,3800,1,40
2023,6,7,13,22,3,2,1,5,2,1200,1,60
2023,6,1,15,14,1,2,4,25,8,200,1,40
2023,6,3,18,14,2,2,2,7,8,2500,1,56
2023,6,1,20,13,2,2,2,30,8,2500,1,40
2023,6,7,2,14,1,2,5,1,1,800,1,60
2023,6,5,8,33,1,2,2,12,8,2000,1,48
2023,6,3,17,52,1,2,5,9,1,900,1,56
2023,5,4,18,52,3,2,5,7,7,390,1,31
2023,6,4,11,32,1,2,5,3,1,2000,1,51
2023,6,7,20,31,3,2,2,19,1,700,1,60
2023,6,3,22,55,1,1,1,20,8,3000,1,56
2023,6,6,22,55,1,2,5,21,1,700,1,47
2023,6,2,10,55,2,2,5,30,7,1000,1,38
2023,6,2,15,52,2,2,2,7,1,1700,1,38
2023,6,7,11,13,1,2,4,24,7,660,1,60
2023,6,1,8,55,2,2,4,9,1,2000,1,40
2023,6,3,22,55,1,2,1,8,8,1000,1,56
2023,6,6,11,22,1,2,5,7,2,950,1,47
2023,6,3,22,55,1,2,1,20,8,1500,1,56
2023,6,3,16,32,3,2,2,25,7,600,1,56
2023,6,3,8,55,3,2,5,3,5,400,1,56
2023,5,3,2,14,1,2,5,7,6,590,1,44
2023,6,7,22,51,2,2,2,3,5,2500,1,60
2023,6,1,19,14,1,2,2,3,1,1028.3,1,40
2023,6,5,19,52,1,2,5,24,2,80,1,48
2023,6,4,11,51,1,2,1,21,2,2249,1,51
2023,6,4,2,23,1,2,4,10,8,1000,1,51
2023,6,3,10,14,1,2,5,10,8,500,1,56
2023,6,4,14,11,3,2,5,18,1,158,1,51
2023,6,1,13,51,5,2,1,8,1,1500,1,40
2023,6,4,2,23,1,2,4,10,8,1000,1,51
2023,6,4,9,55,5,1,4,21,1,249.99,1,51
2023,6,4,18,55,5,2,2,25,7,700,1,51
2023,6,4,21,51,3,2,2,30,7,1200,1,51
2023,6,4,9,53,3,2,2,30,7,886,1,51
2023,6,3,14,51,2,2,2,30,1,1700,1,56
2023,6,7,7,33,1,2,4,13,5,1900,1,60
2023,6,5,16,13,5,2,4,6,2,600,1,48
2023,6,7,4,33,1,2,4,10,1,100,1,60
2023,6,4,16,51,5,2,2,30,1,1334,1,51
2023,6,4,13,53,5,2,2,25,7,1699,1,51
2023,6,3,15,22,4,1,4,21,1,1700,1,56
2023,6,3,15,22,4,1,4,21,1,1700,1,56
2023,6,5,16,41,3,2,5,5,2,800,1,48
2023,6,1,9,32,3,1,4,24,1,700,1,40
2023,6,5,6,11,5,2,5,7,1,700,1,48
2023,7,7,20,13,1,1,4,21,3,500,1,67
2023,7,7,19,11,2,2,1,30,7,700,1,67
2023,5,2,14,55,1,2,4,7,1,569.99,1,47
2023,7,7,19,43,3,2,5,30,7,1200,1,67
2023,7,6,21,14,1,1,5,9,5,1200,1,78
2023,6,5,23,33,1,2,4,10,1,200,1,48
2023,7,7,20,13,1,2,4,21,7,700,1,67
2023,7,7,20,13,1,2,4,21,2,500,1,67
2023,7,7,19,51,3,2,5,25,7,1000,1,67
2023,7,6,22,14,1,1,5,21,1,950,1,78
2023,7,1,14,11,3,2,5,5,8,228,1,86
2023,7,1,14,14,5,2,5,18,1,200,1,86
2023,7,7,23,42,1,2,5,6,5,250,1,67
2023,6,7,15,13,2,2,1,21,2,2500,1,60
2023,7,7,23,42,1,2,5,6,5,250,1,67
2023,7,7,23,42,1,2,1,1,2,400,1,67
2023,7,2,9,13,5,2,4,10,8,800,1,47
2023,7,1,22,11,1,1,4,1,2,200,1,86
2023,7,2,19,52,1,2,5,22,6,2500,1,47
2023,6,2,23,12,1,2,1,15,1,1200,1,38
2023,4,6,9,31,1,1,2,1,8,800,1,24
2023,7,2,9,13,5,2,4,10,8,200,1,47
2023,6,5,13,52,3,2,4,12,7,3000,1,48
2023,4,6,9,31,1,2,2,1,1,835,1,24
2023,7,6,23,13,1,2,4,7,3,425,1,78
2023,7,3,13,11,3,2,5,1,8,158.99,1,67
2023,7,3,10,51,5,1,5,18,7,1600,1,67
2023,7,3,18,41,2,2,4,10,1,150,1,67
2023,7,3,10,11,2,1,4,24,6,765,1,67
2023,7,3,10,11,2,1,4,24,6,765,1,67
2023,7,2,3,55,5,2,5,24,5,1475,1,47
